geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Symbol	Estatus	chr	pos	strand	Name	Enhancer	RefGene_Group	MlogFC	mDiff	pValue	adjPVal	Mstatus	uniHR	uniHR_Lower	uniHR_Upper	unicoxPvalue	logrankPvalue	numOfPats	numOfEvents	unicoxQvalue	logrankQvalue	mulHR	mulHR_Lower	mulHR_Upper	mulcoxPvalue	covariates	mulcoxQvalue	oneYAUC	oneYAUC95CI	threeYAUC	threeYAUC95CI	CIndex	95%CI	Direction
2743	-1.92197529293274	5.14188328370197	-3.31042838195162	0.0069439237013007	0.0397577817605099	-2.54152974815675	ESCA	GLRB	Down	chr4	157997363	+	cg09688546		5'UTR	1.38922999999142	0.298096890072994	0.00152587890625	0.00468471594024123	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2743	-1.92197529293274	5.14188328370197	-3.31042838195162	0.0069439237013007	0.0397577817605099	-2.54152974815675	ESCA	GLRB	Down	chr4	157997079	-	cg18344745		TSS1500	0.591380972957824	0.213267729061911	0.00152587890625	0.00468471594024123	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2743	-1.92197529293274	5.14188328370197	-3.31042838195162	0.0069439237013007	0.0397577817605099	-2.54152974815675	ESCA	GLRB	Down	chr4	157997079	-	cg18344745		TSS200	0.591380972957824	0.213267729061911	0.00152587890625	0.00468471594024123	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-5.0116505153148	6.11047387356538	-19.521437544357	4.08642024342594e-27	1.12144053473467e-24	51.5126184624452	LUAD	GRIA1	Down	chr5	152870490	-	cg08578734	TRUE	1stExon	1.02235356863838	0.249201305068983	3.63239457840567e-07	1.22244048311729e-06	Hyper	0.868623633202044	0.000227154624438264	0.805958919272388	0.936160638110788	0.0695303167853306	493	176	1	0.227553764024718	0.889855796149966	0.816592301127468	0.969692387312975	0.00776723966913063	age+gender+race+ajcc_stage	0.0797523731212012	0.624345378545396	0.62(0.54-0.71)	0.596056282914857	0.60(0.53-0.67)	0.59	0.59(0.54-0.64)	High level-> better survival
2890	-5.0116505153148	6.11047387356538	-19.521437544357	4.08642024342594e-27	1.12144053473467e-24	51.5126184624452	LUAD	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	1stExon	1.40982313961888	0.216132097811731	9.8061830264e-09	7.80037286190909e-08	Hyper	0.868623633202044	0.000227154624438264	0.805958919272388	0.936160638110788	0.0695303167853306	493	176	1	0.227553764024718	0.889855796149966	0.816592301127468	0.969692387312975	0.00776723966913063	age+gender+race+ajcc_stage	0.0797523731212012	0.624345378545396	0.62(0.54-0.71)	0.596056282914857	0.60(0.53-0.67)	0.59	0.59(0.54-0.64)	High level-> better survival
2890	-5.0116505153148	6.11047387356538	-19.521437544357	4.08642024342594e-27	1.12144053473467e-24	51.5126184624452	LUAD	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	5'UTR	1.40982313961888	0.216132097811731	9.8061830264e-09	7.80037286190909e-08	Hyper	0.868623633202044	0.000227154624438264	0.805958919272388	0.936160638110788	0.0695303167853306	493	176	1	0.227553764024718	0.889855796149966	0.816592301127468	0.969692387312975	0.00776723966913063	age+gender+race+ajcc_stage	0.0797523731212012	0.624345378545396	0.62(0.54-0.71)	0.596056282914857	0.60(0.53-0.67)	0.59	0.59(0.54-0.64)	High level-> better survival
2890	-1.13738478382923	2.9495478199143	-2.88440579848391	0.00715802119192447	0.0210223195605229	-2.96599131250673	STAD	GRIA1	Down	chr5	152870490	-	cg08578734	TRUE	1stExon	1.21527985965225	0.197866174202855	0.00307083129882812	0.0116157531738281	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-1.13738478382923	2.9495478199143	-2.88440579848391	0.00715802119192447	0.0210223195605229	-2.96599131250673	STAD	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	1stExon	0.803023747172879	0.121920182960334	0.00745201110839844	0.0212565562764152	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-1.13738478382923	2.9495478199143	-2.88440579848391	0.00715802119192447	0.0210223195605229	-2.96599131250673	STAD	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	5'UTR	0.803023747172879	0.121920182960334	0.00745201110839844	0.0212565562764152	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-1.92383117558364	2.67464584002806	-3.93464588687984	0.002331257253206	0.0201958737670211	-1.4634486363824	ESCA	GRIA1	Down	chr5	152870490	-	cg08578734	TRUE	1stExon	1.60352234603331	0.354555790032009	0.0008544921875	0.00393516138980263	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-1.92383117558364	2.67464584002806	-3.93464588687984	0.002331257253206	0.0201958737670211	-1.4634486363824	ESCA	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	1stExon	1.47835480463875	0.233265280077846	0.0008544921875	0.00393516138980263	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2890	-1.92383117558364	2.67464584002806	-3.93464588687984	0.002331257253206	0.0201958737670211	-1.4634486363824	ESCA	GRIA1	Down	chr5	152870258	+	cg17020834	TRUE	5'UTR	1.47835480463875	0.233265280077846	0.0008544921875	0.00393516138980263	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2891	-1.99801561116326	2.31600223324037	-3.43562385635937	0.0017369951575488	0.00680023714247435	-1.64119026365678	STAD	GRIA2	Down	chr4	158141492	-	cg15425280		TSS1500	0.719314990391688	0.197933746226289	0.000638723373413086	0.00444551467895508	Hyper	1.11605597115607	0.0373932887826512	1.00642892886013	1.23762433196734	0.343957464769811	378	143	1	0.632330103584872	1.16783846250807	1.04304481998672	1.30756286631152	0.00712640476760699	age+gender+race+ajcc_stage+histological_type+histological_grade	0.051828398309869	0.549765595492783	0.55(0.47-0.63)	0.530845607668435	0.53(0.43-0.63)	0.57	0.57(0.51-0.63)	High level-> worse survival
2892	-1.6055495469509	4.81480908159793	-8.44076613128133	1.68739556641885e-13	6.56809753108133e-13	19.8112101172588	BRCA	GRIA3	Down	chrX	122318040	-	cg19994834		TSS200	0.661619091336913	0.108871029402372	2.18995056178395e-06	3.99209737825198e-06	Hyper	1.14381619722469	0.00860845115077855	1.03471626332911	1.26441957027347	0.226124562314237	980	132	1	0.525202378875329	1.14733328677823	1.04563584339349	1.25892171664391	0.00370425949193663	age+race+ajcc_stage+histological_type	0.0841730634436027	0.451585819296685	0.45(0.32-0.58)	0.502302429846531	0.50(0.42-0.59)	0.52	0.52(0.46-0.58)	High level-> worse survival
2892	-1.41825969917672	4.35683853799633	-5.81556650520554	4.13585105726418e-07	2.35596580627483e-06	6.06806095077136	PRAD	GRIA3	Down	chrX	122318040	-	cg19994834		TSS200	1.68275148724236	0.252478691431663	4.92124311953285e-07	2.10053059980061e-06	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2892	-1.41825969917672	4.35683853799633	-5.81556650520554	4.13585105726418e-07	2.35596580627483e-06	6.06806095077136	PRAD	GRIA3	Down	chrX	122318339	+	cg23424962		5'UTR	2.06992177622812	0.202376226537056	9.89673445568672e-08	7.21636887393823e-07	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2892	-2.97316550597956	4.22841580914267	-4.89002538381169	0.000478497034653069	0.00819526229559806	0.110937524681997	ESCA	GRIA3	Down	chrX	122318040	-	cg19994834		TSS200	0.814389867026308	0.137118344276005	0.0301513671875	0.049778200545401	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2892	-2.97316550597956	4.22841580914267	-4.89002538381169	0.000478497034653069	0.00819526229559806	0.110937524681997	ESCA	GRIA3	Down	chrX	122318339	+	cg23424962		5'UTR	1.29552272854382	0.301357192580412	0.00042724609375	0.00368315598060345	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2892	-2.5311701557409	3.45894118123429	-5.23780202931146	8.89174941364147e-06	4.01386505719144e-05	2.94320428042875	KIRP	GRIA3	Down	chrX	122318040	-	cg19994834		TSS200	0.994998025604793	0.123975924079305	0.00474959127909357	0.0115441454700191	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2895	-1.31189832507848	1.75165539406261	-3.53114659438316	0.00134747718788468	0.00556264846921732	-1.40088598915405	STAD	GRID2	Down	chr4	93224987	-	cg14049461		TSS1500	1.29676010523017	0.128536514061289	0.00485134124755859	0.0156320995754666	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2897	-1.54652190558545	2.17906553743401	-4.01676440053051	0.000359998501090769	0.00195567067054985	-0.142242311177727	STAD	GRIK1	Down	chr21	31312091	+	cg09542111	TRUE	5'UTR	0.906661804177557	0.207092944589237	7.31945037841797e-05	0.00141509373982747	Hyper	1.20723382911389	0.037845111956969	1.01062793579302	1.44208710895508	0.357023220185536	378	143	1	0.634707946996508	1.34967936993363	1.0576376782716	1.72236148451271	0.0159345684236252	age+gender+race+ajcc_stage+histological_type+histological_grade	0.079672842118126	0.56279613999542	0.56(0.49-0.64)	0.521375323818137	0.52(0.43-0.62)	0.55	0.55(0.50-0.61)	High level-> worse survival
2897	-1.54652190558545	2.17906553743401	-4.01676440053051	0.000359998501090769	0.00195567067054985	-0.142242311177727	STAD	GRIK1	Down	chr21	31312091	+	cg09542111	TRUE	1stExon	0.906661804177557	0.207092944589237	7.31945037841797e-05	0.00141509373982747	Hyper	1.20723382911389	0.037845111956969	1.01062793579302	1.44208710895508	0.357023220185536	378	143	1	0.634707946996508	1.34967936993363	1.0576376782716	1.72236148451271	0.0159345684236252	age+gender+race+ajcc_stage+histological_type+histological_grade	0.079672842118126	0.56279613999542	0.56(0.49-0.64)	0.521375323818137	0.52(0.43-0.62)	0.55	0.55(0.50-0.61)	High level-> worse survival
2898	-1.13721945199304	3.71428194013475	-2.65191737050683	0.0151576350643256	0.0370134547130801	-3.72726988152942	BLCA	GRIK2	Down	chr6	101846967	-	cg26316946		5'UTR	0.975007390802935	0.251321099693846	4.76837158203125e-06	5.56310017903646e-05	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2898	-2.27573149183424	2.68588956451754	-3.39203181074398	0.00600927524886454	0.0362204944551262	-2.39944116432803	ESCA	GRIK2	Down	chr6	101846967	-	cg26316946		5'UTR	1.15098667193218	0.296759535843417	0.0008544921875	0.00393516138980263	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2903	-3.80124140633704	5.2490883545754	-4.79952194515311	0.000553022377687678	0.00890255528838994	-0.0330136663193272	ESCA	GRIN2A	Down	chr16	10277317	+	cg01722994		TSS1500	1.84352081934755	0.182602730978408	0.00262451171875	0.00729031032986111	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2903	-3.80124140633704	5.2490883545754	-4.79952194515311	0.000553022377687678	0.00890255528838994	-0.0330136663193272	ESCA	GRIN2A	Down	chr16	10277017	+	cg25047001		TSS1500	1.39095765377671	0.181239976287464	0.01806640625	0.0347430889423077	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2903	-1.40049325863424	4.97818814925623	-7.92877955686635	2.29784419936374e-12	8.03312207039916e-12	17.2217271751117	BRCA	GRIN2A	Down	chr16	10277017	+	cg25047001		TSS1500	1.51030986995411	0.111232024199527	1.86279714354711e-09	4.52763194612145e-09	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2903	-2.58207220820974	5.63038051524503	-6.20047961409826	7.66463762399944e-07	1.87672217171358e-05	5.8275867090059	STAD	GRIN2A	Down	chr16	10277317	+	cg01722994		TSS1500	0.968439732404335	0.141985234991736	0.000975847244262695	0.00547733614521642	Hyper	1.06919384569061	0.0495748336466104	1.00012438376531	1.14303330487635	0.00733484832635989	378	143	1	0.145479772591597	1.13101842047916	1.0375667866786	1.23288706219875	0.00514055642085788	age+gender+race+ajcc_stage+histological_type+histological_grade	0.0421550519658652	0.573772951568306	0.57(0.50-0.65)	0.590319175079122	0.59(0.49-0.69)	0.55	0.55(0.50-0.60)	High level-> worse survival
2903	-2.58207220820974	5.63038051524503	-6.20047961409826	7.66463762399944e-07	1.87672217171358e-05	5.8275867090059	STAD	GRIN2A	Down	chr16	10277017	+	cg25047001		TSS1500	0.958151254022025	0.14617421618515	0.000849485397338867	0.00492701530456543	Hyper	1.06919384569061	0.0495748336466104	1.00012438376531	1.14303330487635	0.00733484832635989	378	143	1	0.145479772591597	1.13101842047916	1.0375667866786	1.23288706219875	0.00514055642085788	age+gender+race+ajcc_stage+histological_type+histological_grade	0.0421550519658652	0.573772951568306	0.57(0.50-0.65)	0.590319175079122	0.59(0.49-0.69)	0.55	0.55(0.50-0.60)	High level-> worse survival
2911	-4.54451903243907	4.40753185123887	-19.1393341688492	5.90606296822887e-29	1.01514426394773e-26	55.626119603361	KIRC	GRM1	Down	chr6	146350434	-	cg06015218		5'UTR	1.29215388818284	0.115677694737016	3.59580733854713e-29	2.42025493940672e-28	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2912	2.10871780571432	3.52557551898163	4.6065588526577	0.000230043093216808	0.00115356235880785	0.167963281072186	UCEC	GRM2	Up	chr3	51743318	-	cg13685294		5'UTR	-0.587185907261403	-0.289938663453729	9.31322574615478e-08	7.40824775262312e-07	Hypo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3352	1.18320278087574	2.97850680064928	2.87203706907701	0.00989159295303028	0.0241376033199339	-3.57972911663445	UCEC	HTR1D	Up	chr1	23522636	+	cg20887241		TSS1500	-0.772665241036879	-0.339968232485959	3.72529029846191e-09	8.14907252788543e-08	Hypo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3363	-2.25993228137136	3.41443451263385	-10.5857775577953	2.98685446515097e-10	1.97145104718964e-08	13.6140137456928	COAD	HTR7	Down	chr10	92618063	+	cg26332534		TSS1500	2.50190614082349	0.169847857498332	1.6538251657039e-07	6.25577345287995e-07	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3363	-1.73577461976612	4.00386329328748	-4.78086367799735	4.23446808052775e-05	0.000368840999403156	1.92202862240836	STAD	HTR7	Down	chr10	92618063	+	cg26332534		TSS1500	2.62157736141457	0.190027873973197	3.26633453369141e-05	0.00113668441772461	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5028	-1.24548601560477	5.70580749596038	-3.67909289698311	0.00090564905099246	0.00407276132221543	-1.02354997157593	STAD	P2RY1	Down	chr3	152553089	+	cg08570275		5'UTR	1.46273245962308	0.100192814085492	0.00387406349182129	0.0134817409515381	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5029	-1.59277852964351	5.05265626024572	-5.52144615609611	3.830768693166e-06	1.92610064485649e-05	3.77757029614563	KIRP	P2RY2	Down	chr11	72929844	-	cg04388983	TRUE	5'UTR	0.992690942508386	0.134579273891808	0.00343188569324581	0.00896388054205995	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5029	1.30436017968419	5.73823348605632	2.64053045063767	0.016296807806951	0.0365423578264868	-4.05318353015211	UCEC	P2RY2	Up	chr11	72929844	-	cg04388983	TRUE	5'UTR	-1.77100393306344	-0.108514909978416	3.72529029846191e-09	8.14907252788543e-08	Hypo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9127	-2.10063782006525	3.07266442914432	-10.7381130451198	2.18166995603778e-15	2.27410875509191e-14	24.5544695431286	LUAD	P2RX6	Down	chr22	21369010	-	cg05442902	TRUE	TSS1500	0.677967344544534	0.109325907812861	7.99581979627966e-08	3.33159158178319e-07	Hyper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
